UniprotID	Q99460-2
Accession	Q99460;B8ZZH9;Q24JU0;Q53TI2;Q6GMU5;Q6P2P4;Q6PJM7;Q6PKG9;Q86VU1;Q8IV79
EntryName	PSMD1_HUMAN
ProteinName	26S proteasome non-ATPase regulatory subunit 1 (26S proteasome regulatory subunit RPN2) (26S proteasome regulatory subunit S1) (26S proteasome subunit p112)
GeneName	PSMD1
Length	922
Function	Component of the 26S proteasome, a multiprotein complex involved in the ATP-dependent degradation of ubiquitinated proteins. This complex plays a key role in the maintenance of protein homeostasis by removing misfolded or damaged proteins, which could impair cellular functions, and by removing proteins whose functions are no longer required. Therefore, the proteasome participates in numerous cellular processes, including cell cycle progression, apoptosis, or DNA damage repair.
Subcellular Location	
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.13643536
pNuLoCRegion	14...20;221...227;260...268;295...300
