UniprotID	Q92834-4
Accession	Q92834;B1ARN3;E9PE28;O00702;O00737;Q3KN84;Q8N5T6;Q93039;Q9HD29;Q9UMR1
EntryName	RPGR_HUMAN
ProteinName	X-linked retinitis pigmentosa GTPase regulator
GeneName	RPGR RP3 XLRP3
Length	753
Function	Acts as a guanine-nucleotide releasing factor (GEF) for RAB8A and RAB37 by promoting the conversion of inactive RAB-GDP to the active form RAB-GTP (PubMed:20631154). GEF activity towards RAB8A may facilitate ciliary trafficking by modulating ciliary intracellular localization of RAB8A (PubMed:20631154). GEF activity towards RAB37 maintains autophagic homeostasis and retinal function (By similarity). Involved in photoreceptor integrity (By similarity). May control cilia formation by regulating actin stress filaments and cell contractility. May be involved in microtubule organization and regulation of transport in primary cilia (PubMed:21933838). May play a critical role in spermatogenesis and in intraflagellar transport processes (By similarity).
Subcellular Location	Cytoplasm; Cytoskeleton; Flagellum axoneme; Golgi apparatus; Cell projection; Cilium; Cytoplasm; Cytoskeleton; Microtubule organizing center; Centrosome; Cytoplasm; Cytoskeleton; Cilium basal body; Cytoplasm; Cytoskeleton; Cilium axoneme
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.47487333
pNuLoCRegion	214...226
pNuLoCScore	0.2915297944444444,0.28607790299999997,0.2846214345454545,0.2839485708333333,0.2832127146153846,0.2824866264285714,0.2824083446666667,0.28275007,0.2836360282352941,0.27359763882352944,0.2706892423529412,0.271249004117647,0.26808832999999993,0.2643789135294118,0.2627573694117647,0.2643433505882353,0.2709786294117647,0.2772967217647058,0.2812285605882353,0.28333464352941173,0.2845301335294118,0.2859437123529412,0.2856261547058824,0.28413423529411763,0.27789775588235294,0.27267708823529413,0.27489687588235295,0.2789483488235294,0.2834408152941177,0.28917321411764707,0.29443130352941177,0.3002816358823529,0.3051502535294117,0.3081522094117647,0.3118732641176471,0.31620677235294126,0.3183637117647059,0.32300824117647065,0.32870769117647064,0.3356429470588235,0.3432299076470588,0.3549595264705882,0.3648771494117647,0.3682842294117647,0.3702598117647058,0.37095844352941176,0.37046816,0.36935871176470586,0.36759680529411765,0.36489834176470587,0.3635706711764706,0.3611476405882353,0.35808444176470594,0.3577994705882353,0.3550313605882353,0.35007326470588235,0.33780393000000003,0.33060591058823535,0.3234955270588236,0.3164446211764706,0.308976495882353,0.3004674594117647,0.2921067805882353,0.28350339999999996,0.27615824352941176,0.2689216611764706,0.26194356294117643,0.2548342264705882,0.24779426,0.24025556352941174,0.23198176235294116,0.22368553411764705,0.21570746882352945,0.21563946705882356,0.21067940764705886,0.2058154317647059,0.20095057000000005,0.19693397941176471,0.19400645647058823,0.19116641529411765,0.18914280823529409,0.18671010294117646,0.18426488294117646,0.1821704688235294,0.18020537470588238,0.17841717470588236,0.17653535882352944,0.17483885882352942,0.17603588823529415,0.17861479058823526,0.18127650647058824,0.18332054529411762,0.18521157411764705,0.18732113470588233,0.18882412470588233,0.19020590999999998,0.19115931999999997,0.1919825717647059,0.19298595999999998,0.19428320352941175,0.19528033352941176,0.19623105705882354,0.19738423058823532,0.19851342882352943,0.19946550764705884,0.19819076588235296,0.1962080323529412,0.19429973941176473,0.19290912647058825,0.19178241294117648,0.19055342764705882,0.18984319176470588,0.18897461529411763,0.18881565529411762,0.18892960176470588,0.18900982705882352,0.1891414994117647,0.1898352323529412,0.1905726094117647,0.19123505941176472,0.19234426705882354,0.19292601882352944,0.19361676764705885,0.19431628588235295,0.1940864041176471,0.1937655617647059,0.19308421529411765,0.1921389129411765,0.19098530000000002,0.18995296058823533,0.18913407705882354,0.18841805529411765,0.1874772617647059,0.18616854117647055,0.184536794117647,0.18316514294117645,0.18181731941176468,0.1802365488235294,0.17918004705882354,0.17770526529411765,0.17642445117647057,0.17602008000000002,0.17571826352941178,0.17581243529411766,0.17620808823529413,0.1766887211764706,0.17704119,0.17712337588235294,0.1771512823529412,0.17762256588235292,0.17841369999999998,0.1794043711764706,0.17867282000000004,0.1781223411764706,0.17636077411764708,0.17524511529411768,0.17483589176470593,0.17534830647058827,0.17730663647058825,0.1804640405882353,0.1847833523529412,0.18984792588235294,0.19565599352941176,0.20120744999999995,0.20733574294117643,0.2133978594117647,0.2189174247058823,0.22423747176470585,0.23018344705882351,0.23802475882352936,0.24600067882352938,0.2551508994117646,0.2628539147058823,0.26917221705882355,0.2740603782352941,0.27842314882352937,0.282450174117647,0.2855302876470589,0.2877973064705883,0.2888627570588236,0.2896511129411765,0.28969046000000004,0.2902056123529412,0.2913151688235294,0.2972504776470588,0.2965211394117647,0.2909809111764706,0.2851792382352941,0.27893538470588236,0.2733027876470588,0.2676037823529412,0.2621134647058823,0.25641768941176474,0.25023589000000007,0.24426365941176473,0.23854846176470587,0.2336543617647059,0.22932525411764704,0.22489065588235294,0.22114362411764704,0.2177487117647059,0.2103819894117647,0.20938225294117646,0.21217105764705885,0.2153305423529412,0.21899444411764704,0.22331259529411768,0.22892426235294117,0.23551257294117647,0.2415528505882353,0.24734202647058823,0.25287252352941175,0.2576539617647059,0.26166843647058824,0.2665844176470588,0.2718813923529412,0.280211394117647,0.28932362647058824,0.29818700705882345,0.30628936117647054,0.31412278352941175,0.32091039529411763,0.3280615435294118,0.33509278470588244,0.3417510670588235,0.3476988764705882,0.35348877529411765,0.3592712147058823,0.3646767194117646,0.3706771470588235,0.37727037529411755,0.3831749558823529,0.3887900594117647,0.3903493970588235,0.3907031358823529,0.3902978347058823,0.3901496011764706,0.3906096017647059,0.39185716647058827,0.3926515505882353,0.3928991147058823,0.3927896035294117,0.3922112982352941,0.3912692747058823,0.3900738764705882,0.3892146423529412,0.3884280529411765,0.3874688670588235,0.38741324529411764,0.3853143382352941,0.383097214117647,0.38227526588235294,0.38258160764705884,0.38340388705882356,0.38452349647058826,0.38439669470588234,0.384375104117647,0.3844775205882353,0.3847817847058823,0.3840866923529412,0.3839713876470588,0.38374188941176474,0.3824804623529412,0.38033571529411764,0.37864832,0.37594584,0.3756255070588235,0.37535545764705885,0.37364220823529415,0.37125581529411766,0.36874860176470586,0.36625411117647066,0.3644049435294118,0.3629568182352941,0.3616921882352941,0.36076656470588236,0.36141978999999996,0.36202759764705883,0.36247139470588235,0.36365144411764705,0.36242015,0.36498359705882355,0.3684797917647059,0.37088993411764704,0.37332269235294113,0.3762482723529411,0.37936194705882353,0.3823951929411764,0.384668465882353,0.3872216176470588,0.38847301588235306,0.3895560764705883,0.3906824205882354,0.3909788600000001,0.3906820188235295,0.3911042611764706,0.3918311205882353,0.39592117941176475,0.39593477588235293,0.3949045411764706,0.394702284117647,0.3939874576470588,0.39237923176470585,0.3908297864705882,0.38902000999999997,0.3880744729411764,0.38717466705882353,0.3865792994117647,0.3854526876470588,0.38396188764705885,0.3827852452941177,0.38190296117647066,0.38579060823529415,0.38879415941176476,0.39085865352941185,0.39269483941176475,0.3943867435294118,0.39488595941176474,0.39425452352941176,0.3943114105882353,0.3939979664705882,0.3941102323529411,0.3941360447058823,0.39459288176470586,0.39564515705882347,0.39725011705882346,0.39888946764705885,0.40083934764705875,0.40293968352941173,0.3998248670588235,0.39660052588235295,0.39419858823529413,0.3919365352941176,0.3895371452941177,0.3879100588235294,0.38801741764705877,0.38786334470588235,0.3876062111764706,0.38680411000000003,0.38611793058823524,0.38504121999999996,0.38327273176470583,0.38161553294117634,0.37999227882352926,0.37164113882352934,0.3684393047058822,0.36587423117647044,0.3652314388235294,0.36516575117647054,0.3657702552941176,0.367342965882353,0.3692516788235295,0.37108539647058825,0.372238145882353,0.3735212217647059,0.3748630411764706,0.37620154058823535,0.3774620982352942,0.37928195588235303,0.3816614594117647,0.3838610705882353,0.39304442,0.39701571999999996,0.40048486647058823,0.4026836064705882,0.4039008929411764,0.40397983411764704,0.4033704705882353,0.402739544117647,0.4010820547058824,0.3984506252941177,0.3949344064705883,0.39173874,0.3884154464705883,0.3850247682352941,0.38130929705882355,0.37037472294117646,0.36045035941176473,0.35028331764705883,0.33887709411764705,0.32770897882352945,0.31708123352941175,0.3068435370588235,0.2971284758823529,0.2872837464705883,0.27783049705882357,0.2694012082352941,0.26257093470588233,0.2565937594117647,0.2504746294117647,0.2444126688235294,0.23867643588235296,0.23331458470588237,0.23471664941176473,0.23542909823529415,0.23584638588235293,0.23751783823529415,0.23902295588235295,0.2401235441176471,0.24129886411764706,0.24255376647058824,0.24403243941176472,0.24513021941176472,0.24603152941176476,0.24681257764705886,0.24770020882352942,0.24876498941176473,0.2498614447058823,0.2529695317647058,0.25397952,0.25576167882352946,0.25766820117647055,0.2602815570588235,0.26242823117647057,0.2647728705882353,0.2672962823529412,0.2698738917647059,0.2725077594117647,0.27504530411764705,0.27765019529411766,0.28045422176470586,0.2834302976470588,0.2862906317647059,0.2891285264705883,0.2920252194117646,0.2928892729411765,0.29583127705882356,0.29800746529411765,0.29993842529411774,0.3013075764705883,0.3031343523529412,0.3045552147058824,0.3058489964705883,0.3070462582352941,0.30793961000000003,0.30851957588235296,0.3091390347058824,0.30944362352941174,0.3097661564705882,0.3102051182352941,0.3146296394117647,0.3192367911764706,0.32217890941176475,0.32538001,0.32817223117647054,0.3304439476470588,0.3319808064705882,0.3333361770588235,0.3349080794117647,0.3365461470588236,0.33832385352941186,0.33995610823529415,0.34208605705882356,0.34409188647058825,0.3461867441176471,0.34831204882352945,0.3504647205882353,0.3486227564705882,0.3462586005882353,0.34527382882352936,0.34412997411764706,0.34318480176470584,0.34286690882352944,0.3436098429411765,0.34455526764705885,0.34543190352941167,0.34616993647058825,0.34667873588235293,0.34742492647058826,0.3481046411764706,0.3490538747058824,0.35014771352941176,0.3567332035294118,0.36390631529411765,0.37044587058823525,0.3779780294117647,0.38369231941176474,0.3893090694117647,0.3951790629411765,0.40094933470588234,0.4066918064705882,0.41244144999999993,0.4182523470588235,0.42360823999999997,0.42911545470588236,0.4346489152941176,0.43971952,0.44461702,0.44897710058823526,0.44727383411764704,0.44494311058823527,0.44316708823529405,0.4405367617647058,0.4399130447058823,0.43929751352941165,0.4384739752941176,0.4375856464705881,0.4363777852941176,0.4346676011764706,0.4324317552941176,0.43090254529411753,0.42946988647058815,0.42808960235294113,0.4270856682352941,0.42698105705882355,0.42513417941176473,0.4249550417647059,0.42497076823529417,0.42496152705882356,0.4252116717647058,0.4257584376470588,0.4265456747058823,0.42752393764705876,0.4286153076470588,0.43005208470588235,0.4318436629411765,0.4341935011764706,0.43641547647058826,0.4385821682352941,0.44051778352941184,0.44253116000000003,0.44383565999999997,0.4473636482352942,0.4496486835294118,0.45176943235294115,0.4540519282352941,0.4559778776470588,0.45754522352941174,0.45884681,0.45997859352941173,0.4610648288235294,0.4620073129411765,0.46302252058823523,0.4639207029411765,0.46471953823529405,0.4653486094117647,0.4677075558823529,0.4692606070588235,0.4705602476470588,0.4720334376470588,0.47351805588235285,0.47487955411764704,0.4759914364705883,0.47688134000000004,0.4775572070588236,0.47796649294117655,0.4781642788235294,0.4783332823529412,0.47847266117647064,0.4784166735294118,0.47846026352941173,0.4783398270588235,0.47821646117647054,0.47664855999999994,0.47571157823529414,0.47485456,0.47379617882352937,0.4727158570588235,0.47173936,0.47085568294117647,0.4703334617647059,0.47013759823529416,0.47007559058823534,0.47018025823529414,0.47042303470588237,0.47071817352941175,0.47118651000000006,0.4715682376470588,0.4720265923529412,0.4728782376470587,0.4727136,0.4725947170588235,0.47294699764705883,0.47356900823529413,0.4740848217647059,0.47413609823529407,0.473677615882353,0.4733749488235295,0.47326462411764714,0.4733099947058824,0.4735046741176472,0.4738390458823531,0.474329031764706,0.4748024029411764,0.47531588058823526,0.47590377117647054,0.4762231029411764,0.47752721117647057,0.4788920576470588,0.4799913764705882,0.48088282352941175,0.48173758882352935,0.48286426941176464,0.4844257447058823,0.48584274705882347,0.48699398823529405,0.48803790941176467,0.4889995988235295,0.48986787705882356,0.4905551411764706,0.4933268370588235,0.49552690235294117,0.49765143529411754,0.4994954964705882,0.5012295005882352,0.5022862264705882,0.5031650811764705,0.5039217294117646,0.5045153623529411,0.5051465894117646,0.5059713682352941,0.5068278658823528,0.5076851658823529,0.5086062,0.5094365764705883,0.5101306429411766,0.5107434576470589,0.5093267364705882,0.5085080288235295,0.5078645547058824,0.5074779747058824,0.5071113352941177,0.5074147411764707,0.5078202947058824,0.5081662476470589,0.5087741594117647,0.5093224064705884,0.509650771764706,0.5099625682352942,0.5101952741176472,0.5103593511764707,0.5104971547058823,0.5094742099999999,0.5092734299999999,0.5091078452941177,0.5085762605882354,0.507823751764706,0.5067137376470587,0.5050930211764706,0.5037454358823531,0.5020777223529411,0.5006109558823529,0.49923393529411764,0.49803352941176476,0.4969895176470589,0.4958013764705883,0.49470535176470576,0.4934880723529412,0.49216190470588234,0.4919832129411765,0.49110447941176466,0.4902476058823529,0.4896827376470589,0.4892841505882353,0.4892220252941178,0.4897141964705882,0.4899582347058824,0.49048499588235295,0.4909444005882353,0.491241414117647,0.4913892458823529,0.4915021017647059,0.49175341823529406,0.4920225429411764,0.49351854117647054,0.49482134411764706,0.49595803941176475,0.4970900858823529,0.49828017705882344,0.4990848417647059,0.4999383594117647,0.500826914117647,0.5014472652941177,0.501783124117647,0.50208322,0.5021812029411764,0.502181224117647,0.5020940199999999,0.5018803394117647,0.5015889935294118,0.5012170247058824,0.49974374294117646,0.4986405682352942,0.4977629176470588,0.49681905529411763,0.49575831,0.49499486294117645,0.49411303176470583,0.4931553352941177,0.4923556147058823,0.49170702058823534,0.4910849582352941,0.4905880411764706,0.49018366529411767,0.48975253,0.48941351235294106,0.4907634770588234,0.4925729794117646,0.4939052276470588,0.49500556470588236,0.4960880705882353,0.4969115352941177,0.4973845417647059,0.49798802411764703,0.49841856588235295,0.4987323952941176,0.4991944747058823,0.49976413647058815,0.5002672294117646,0.5005439076470588,0.5005423829411764,0.5006095552941175,0.500733014117647,0.4992981258823529,0.4975334476470588,0.496209124117647,0.49518628882352933,0.4941911535294118,0.49348128117647055,0.49309854941176473,0.49266419647058823,0.4924244435294117,0.4922717482352941,0.4920580894117647,0.4918288982352941,0.49169911588235293,0.49185017470588227,0.49234284352941177,0.4936854211764705,0.4941622864705883,0.49469425235294107,0.4959280352941176,0.4970967082352941,0.4980879458823529,0.49899745764705883,0.49990443,0.5006655535294118,0.5012602694117647,0.5017965547058824,0.5021415729411765,0.5024772041176471,0.5025418147058823,0.5023613723529411,0.5017810582352942,0.5004955717647058,0.49992995437500004,0.5001986753333333,0.5003369864285714,0.4994805123076923,0.49867336833333337,0.4978869654545455,0.49704364200000006,0.49590586888888893
