UniprotID	Q16720-2
Accession	Q16720;B7WNR8;B7WNY5;Q12995;Q16858
EntryName	AT2B3_HUMAN
ProteinName	Plasma membrane calcium-transporting ATPase 3 (PMCA3) (EC 7.2.2.10) (Plasma membrane calcium ATPase isoform 3) (Plasma membrane calcium pump isoform 3)
GeneName	ATP2B3
Length	1173
Function	ATP-driven Ca(2+) ion pump involved in the maintenance of basal intracellular Ca(2+) levels at the presynaptic terminals (PubMed:18029012, PubMed:22912398, PubMed:25953895, PubMed:27035656). Uses ATP as an energy source to transport cytosolic Ca(2+) ions across the plasma membrane to the extracellular compartment (PubMed:25953895, PubMed:27035656). May counter-transport protons, but the mechanism and the stoichiometry of this Ca(2+)/H(+) exchange remains to be established (By similarity).
Subcellular Location	Cell membrane; Presynaptic cell membrane
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.08529921
pNuLoCRegion	53...78;212...214
