UniprotID	Q14246-2
Accession	Q14246;A6NHV2;B7Z486;B7Z489;E7EPX9;E9PD45;H9KV79;Q2I7G5;Q6ZMN0;Q8NGA7
EntryName	AGRE1_HUMAN
ProteinName	Adhesion G protein-coupled receptor E1 (EGF-like module receptor 1) (EGF-like module-containing mucin-like hormone receptor-like 1) (EMR1 hormone receptor)
GeneName	ADGRE1 EMR1 TM7LN3
Length	821
Function	Orphan receptor involved in cell adhesion and probably in cell-cell interactions specifically involving cells of the immune system. May play a role in regulatory T-cells (Treg) development.
Subcellular Location	Cell membrane
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.020797536
pNuLoCRegion	319...324
