UniprotID	Q00872-10
Accession	Q00872;B4DKR5;B7Z8G8;B7ZL02;B7ZL09;B7ZL10;E7ESM5;E7EWS6;G3XAE8;Q15497;Q17RR7;Q569K7;Q86T48;Q86TC8;Q8N3L2
EntryName	MYPC1_HUMAN
ProteinName	Myosin-binding protein C, slow-type (Slow MyBP-C) (C-protein, skeletal muscle slow isoform)
GeneName	MYBPC1 MYBPCS
Length	1146
Function	Thick filament-associated protein located in the crossbridge region of vertebrate striated muscle a bands. Slow skeletal protein that binds to both myosin and actin (PubMed:31025394, PubMed:31264822). In vitro, binds to native thin filaments and modifies the activity of actin-activated myosin ATPase. May modulate muscle contraction or may play a more structural role.
Subcellular Location	
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.8215319
pNuLoCRegion	154...163;235...263;304...339
