UniprotID	Q13574-7
Accession	Q13574;B7Z2M9;B7Z6M3;E9PPW4;F6UCU9;G3V0F6;J3KNJ6;O00542;Q6ZVG7;Q8IVW9
EntryName	DGKZ_HUMAN
ProteinName	Diacylglycerol kinase zeta (DAG kinase zeta) (EC 2.7.1.107) (EC 2.7.1.93) (Diglyceride kinase zeta) (DGK-zeta)
GeneName	DGKZ DAGK6
Length	933
Function	Diacylglycerol kinase that converts diacylglycerol/DAG into phosphatidic acid/phosphatidate/PA and regulates the respective levels of these two bioactive lipids (PubMed:15544348, PubMed:18004883, PubMed:19744926, PubMed:22108654, PubMed:22627129, PubMed:23949095, PubMed:9159104). Thereby, acts as a central switch between the signaling pathways activated by these second messengers with different cellular targets and opposite effects in numerous biological processes (PubMed:15544348, PubMed:18004883, PubMed:19744926, PubMed:22108654, PubMed:22627129, PubMed:23949095, PubMed:9159104). Also plays an important role in the biosynthesis of complex lipids (Probable). Does not exhibit an acyl chain-dependent substrate specificity among diacylglycerol species (PubMed:19744926, PubMed:22108654, PubMed:9159104). Can also phosphorylate 1-alkyl-2-acylglycerol in vitro but less efficiently and with a preference for alkylacylglycerols containing an arachidonoyl group (PubMed:15544348, PubMed:19744926, PubMed:22627129). The biological processes it is involved in include T cell activation since it negatively regulates T-cell receptor signaling which is in part mediated by diacylglycerol (By similarity). By generating phosphatidic acid, stimulates PIP5KIA activity which regulates actin polymerization (PubMed:15157668). Through the same mechanism could also positively regulate insulin-induced translocation of SLC2A4 to the cell membrane (By similarity).
Subcellular Location	Nucleus; Cytoplasm; Cytosol; Cell membrane; Cell projection; Lamellipodium
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.849413
pNuLoCRegion	64...75;128...128;193...193;222...237;263...278
