UniprotID	Q99490-2
Accession	Q99490;A8K9F7;O00578;Q548E0;Q8IWU3
EntryName	AGAP2_HUMAN
ProteinName	Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 2 (AGAP-2) (Centaurin-gamma-1) (Cnt-g1) (GTP-binding and GTPase-activating protein 2) (GGAP2) (Phosphatidylinositol 3-kinase enhancer) (PIKE)
GeneName	AGAP2 CENTG1 KIAA0167
Length	836
Function	GTPase-activating protein (GAP) for ARF1 and ARF5, which also shows strong GTPase activity. Isoform 1 participates in the prevention of neuronal apoptosis by enhancing PI3 kinase activity. It aids the coupling of metabotropic glutamate receptor 1 (GRM1) to cytoplasmic PI3 kinase by interacting with Homer scaffolding proteins, and also seems to mediate anti-apoptotic effects of NGF by activating nuclear PI3 kinase. Isoform 2 does not stimulate PI3 kinase but may protect cells from apoptosis by stimulating Akt. It also regulates the adapter protein 1 (AP-1)-dependent trafficking of proteins in the endosomal system. It seems to be oncogenic. It is overexpressed in cancer cells, prevents apoptosis and promotes cancer cell invasion.
Subcellular Location	Cytoplasm; Nucleus; Cytoplasm
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.45320994
pNuLoCRegion	34...43
