UniprotID	Q16478-2
Accession	Q16478;Q8WWG8
EntryName	GRIK5_HUMAN
ProteinName	Glutamate receptor ionotropic, kainate 5 (GluK5) (Excitatory amino acid receptor 2) (EAA2) (Glutamate receptor KA-2) (KA2)
GeneName	GRIK5 GRIK2
Length	981
Function	Ionotropic glutamate receptor that functions as a cation-permeable ligand-gated ion channel, gated by L-glutamate and the glutamatergic agonist kainic acid. Cannot form functional channels on its own and produces channel activity only in heteromeric assembly with GRIK1 and GRIK2 subunits (PubMed:1321949, PubMed:14511640, PubMed:8730589). Can form functional heteromeric receptors with GRIK3 (By similarity).
Subcellular Location	Cell membrane; Postsynaptic cell membrane; Presynaptic cell membrane
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.026376663
pNuLoCRegion	25...31;70...70;87...104
