UniprotID	Q15858-3
Accession	Q15858;A1BUH5;Q6B4R9;Q6B4S0;Q6B4S1;Q70HX1;Q70HX2;Q8WTU1;Q8WWN4
EntryName	SCN9A_HUMAN
ProteinName	Sodium channel protein type 9 subunit alpha (Neuroendocrine sodium channel) (hNE-Na) (Peripheral sodium channel 1) (PN1) (Sodium channel protein type IX subunit alpha) (Voltage-gated sodium channel subunit alpha Nav1.7)
GeneName	SCN9A NENA
Length	1977
Function	Pore-forming subunit of Nav1.7, a voltage-gated sodium (Nav) channel that directly mediates the depolarizing phase of action potentials in excitable membranes. Navs, also called VGSCs (voltage-gated sodium channels) or VDSCs (voltage-dependent sodium channels), operate by switching between closed and open conformations depending on the voltage difference across the membrane. In the open conformation they allow Na(+) ions to selectively pass through the pore, along their electrochemical gradient. The influx of Na(+) ions provokes membrane depolarization, initiating the propagation of electrical signals throughout cells and tissues (PubMed:15385606, PubMed:16988069, PubMed:17145499, PubMed:17167479, PubMed:19369487, PubMed:24311784, PubMed:25240195, PubMed:26680203, PubMed:7720699). Nav1.7 plays a crucial role in controlling the excitability and action potential propagation from nociceptor neurons, thereby contributing to the sensory perception of pain (PubMed:17145499, PubMed:17167479, PubMed:19369487, PubMed:24311784).
Subcellular Location	Cell membrane; Cell projection; Neuron projection; Cell projection; Axon
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.0489142
pNuLoCRegion	29...50
