UniprotID	Q14114-2
Accession	Q14114;B1AMT6;B1AMT7;B1AMT8;O14968;Q86V27;Q99876;Q9BR78
EntryName	LRP8_HUMAN
ProteinName	Low-density lipoprotein receptor-related protein 8 (LRP-8) (Apolipoprotein E receptor 2)
GeneName	LRP8 APOER2
Length	700
Function	Cell surface receptor for Reelin (RELN) and apolipoprotein E (apoE)-containing ligands (PubMed:12899622, PubMed:12950167, PubMed:20223215, PubMed:30873003). LRP8 participates in transmitting the extracellular Reelin signal to intracellular signaling processes, by binding to DAB1 on its cytoplasmic tail (By similarity). Reelin acts via both the VLDL receptor (VLDLR) and LRP8 to regulate DAB1 tyrosine phosphorylation and microtubule function in neurons (By similarity). LRP8 has higher affinity for Reelin than VLDLR (By similarity). LRP8 is thus a key component of the Reelin pathway which governs neuronal layering of the forebrain during embryonic brain development (By similarity). Binds the endoplasmic reticulum resident receptor-associated protein (RAP) (By similarity). Binds dimers of beta 2-glycoprotein I and may be involved in the suppression of platelet aggregation in the vasculature (PubMed:12807892). Highly expressed in the initial segment of the epididymis, where it affects the functional expression of clusterin and phospholipid hydroperoxide glutathione peroxidase (PHGPx), two proteins required for sperm maturation (By similarity). May also function as an endocytic receptor (By similarity). Not required for endocytic uptake of SEPP1 in the kidney which is mediated by LRP2 (By similarity). Together with its ligand, apolipoprotein E (apoE), may indirectly play a role in the suppression of the innate immune response by controlling the survival of myeloid-derived suppressor cells (By similarity).
Subcellular Location	Cell membrane; Secreted
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.010881425
pNuLoCRegion	
pNuLoCScore	0.17667182666666667,0.174196894,0.17078437818181819,0.1658787675,0.16064275615384618,0.15498115,0.1486149136,0.1420802041875,0.1357172982352941,0.11094829705882352,0.10115292064705883,0.095279463,0.09097004911764706,0.08530187564705882,0.07839873079411765,0.07008295497058822,0.06052924961764705,0.051566247970588244,0.043428007088235306,0.036173096676470604,0.030362173264705885,0.02537029179411765,0.021335026970588235,0.018579428970588233,0.016609540911764704,0.015236512029411767,0.0142938465,0.013620335264705883,0.013113937852941175,0.012714478617647058,0.012388908794117647,0.012116147,0.011883429941176471,0.011671586999999999,0.011482199529411765,0.011309083294117648,0.011150267705882354,0.011003199588235296,0.01086642805882353,0.010739895764705883,0.010621280529411765,0.010624683000000001,0.010628385117647061,0.010629460000000002,0.01062926111764706,0.010628727470588236,0.010628698882352943,0.010629035176470588,0.010629834588235292,0.010630150764705882,0.010630135117647058,0.010629740470588235,0.010629209705882351,0.010628779411764705,0.010628059352941177,0.010627543911764707,0.010627530676470586,0.010624120382352938,0.010623005794117643,0.010623017558823528,0.010623963970588233,0.010625549970588233,0.01062829244117647,0.0106298215,0.010630739735294117,0.010631776617647063,0.01063299644117647,0.010634750382352943,0.010636788147058826,0.010639230911764707,0.010641985382352942,0.010644971735294119,0.010647653294117647,0.01064937394117647,0.010654421823529412,0.010656686117647059,0.010657563647058822,0.010657054117647058,0.010655500588235294,0.010653206411764704,0.010652262647058822,0.010652000588235294,0.010651535529411766,0.010650958647058823,0.010649851823529411,0.010648745852941177,0.010647603323529412,0.010646329852941177,0.010647227911764708,0.010643929705882354,0.010639880411764708,0.01063731017647059,0.01063614305882353,0.010634886764705882,0.010633408529411765,0.01063150314705882,0.010628372441176467,0.01062590108823529,0.010623621970588233,0.010621901735294117,0.01062056638235294,0.010619773558823528,0.010618509,0.01061733194117647,0.010616451529411765,0.010613522647058825,0.010615615029411767,0.010618805323529414,0.010621059294117647,0.010622418470588235,0.010624166382352938,0.01062659432352941,0.010629731117647057,0.010633693058823527,0.010636589705882351,0.010638960411764705,0.010640827470588235,0.010642409852941178,0.010643504147058823,0.010644979294117647,0.010646110823529413,0.010648921235294118,0.010649767647058824,0.010648459470588238,0.010647068,0.010644528558823531,0.010641747794117648,0.010638823823529412,0.010636238058823529,0.010634173058823528,0.01063273982352941,0.010631413294117644,0.010629734411764704,0.01062732270588235,0.010624409617647058,0.0106215775,0.010618981941176471,0.010616561470588235,0.010612343529411764,0.010609557529411765,0.01060905594117647,0.010608573941176468,0.01060930982352941,0.010610063411764705,0.010611015705882352,0.010611440470588233,0.010611616705882352,0.010611606058823529,0.010611812529411763,0.010612646294117645,0.010614302411764705,0.010616548999999998,0.010620631176470587,0.010625013705882352,0.010626792294117646,0.01062779194117647,0.010629550970588236,0.010631583382352941,0.010633520676470588,0.010635419323529412,0.010637502147058822,0.010638631852941175,0.010640022088235293,0.010641083617647054,0.010642125970588234,0.010642576264705881,0.010642454970588234,0.010642168852941176,0.010641329323529411,0.010638661882352941,0.010635650352941176,0.01063535594117647,0.010635719470588237,0.010635198323529412,0.010633558205882352,0.010631763735294116,0.010629604088235293,0.010627205794117646,0.010625423499999998,0.010623617029411765,0.010621613323529414,0.010619211735294119,0.010617515911764705,0.01061647544117647,0.010619379852941176,0.010623356911764706,0.010624303882352942,0.010625190999999997,0.010626678647058822,0.010628707235294117,0.010631326117647057,0.010634636117647056,0.01063825588235294,0.010641818352941177,0.01064543729411765,0.010648412058823532,0.010650945823529413,0.01065381523529412,0.01065690317647059,0.010659757647058824,0.010662570470588233,0.010661533411764705,0.01065941176470588,0.010660225470588236,0.010660922529411766,0.010660967823529413,0.010660270823529414,0.010659324823529413,0.010658166176470588,0.010656478235294118,0.010654978529411763,0.010653529705882353,0.01065271388235294,0.010651998117647058,0.010650911529411763,0.010649983529411764,0.010650432617647058,0.010648520529411764,0.010645327352941176,0.010643026470588235,0.010640924647058824,0.010639222176470588,0.010636623823529411,0.010633302529411763,0.010629330176470586,0.01062569194117647,0.010622523764705882,0.010619729470588235,0.010616977058823527,0.010614637588235293,0.010612854941176472,0.010611649764705883,0.010610602882352941,0.01060852361764706,0.010608564000000001,0.01060980694117647,0.010610250352941176,0.010610337000000001,0.010610006999999998,0.010610453176470587,0.010611894235294118,0.010614132117647059,0.010615816411764706,0.010617167058823528,0.010618264470588236,0.010619451117647057,0.010620453147058824,0.010621230294117646,0.010616017352941176,0.01061463588235294,0.010614618529411765,0.01061479670588235,0.010613607588235293,0.010611193176470586,0.01060794258823529,0.010604534411764703,0.010601212823529408,0.010597766588235292,0.010594029794117646,0.010590771911764704,0.010587757088235292,0.010584187970588233,0.010581046499999996,0.010577630735294117,0.010573913058823528,0.010575577529411764,0.01057332205882353,0.010569374882352944,0.010565741000000002,0.01056348005882353,0.010563113647058822,0.010564188647058824,0.01056541611764706,0.010566727941176472,0.010567963823529411,0.010569267382352941,0.010570135970588236,0.010570845705882353,0.010572004647058823,0.010572568705882352,0.010573896147058823,0.010574634205882352,0.010575587382352938,0.010577768441176468,0.010580736294117645,0.01058404632352941,0.01058734332352941,0.010589889029411765,0.010591443323529412,0.010592620205882352,0.010593878676470589,0.010595275676470587,0.010596897558823528,0.010598974911764706,0.01060126294117647,0.010603557882352942,0.010605800470588235,0.01060734417647059,0.010609923705882355,0.010612633,0.010613964764705882,0.010614435794117647,0.010614162235294116,0.010613831852941173,0.010613681029411765,0.010614375970588235,0.010615441088235294,0.010616232147058825,0.010616779205882354,0.010617182088235297,0.01061737261764706,0.010617466911764708,0.010615113794117647,0.010612750264705883,0.010611581794117647,0.010610864294117645,0.010609722294117645,0.010608401470588233,0.010607878352941177,0.010607659235294118,0.010607848147058825,0.010608344911764704,0.010608539970588235,0.01060860644117647,0.010608673323529409,0.010608840029411764,0.010608821794117646,0.010608273735294119,0.010607017911764705,0.010607618852941175,0.010608515264705883,0.010608374617647059,0.010607725323529412,0.010607175088235294,0.010606808911764708,0.010605662441176472,0.010604113617647059,0.010601954088235293,0.010599732852941177,0.010597727264705882,0.01059566044117647,0.010593457147058822,0.010591409558823527,0.01058943538235294,0.01058820638235294,0.010588524676470586,0.010590294911764705,0.010592446264705882,0.010593627794117648,0.010595038000000001,0.01059683011764706,0.010598832882352943,0.010600934411764708,0.010603036058823529,0.01060495894117647,0.010607040764705882,0.010609310470588235,0.010611871941176472,0.01061461317647059,0.01061726511764706,0.010620093205882353,0.010622665147058823,0.010624376029411764,0.010625194499999999,0.010625364088235292,0.010626308264705881,0.010626804676470588,0.010627253852941176,0.010627369499999997,0.010627429323529409,0.010627463264705882,0.010627744441176472,0.01062782261764706,0.010627641264705882,0.010627095441176472,0.01062614073529412,0.010620978058823529,0.010618609676470589,0.010617130500000002,0.010615526970588237,0.010614395558823531,0.010612071147058824,0.010609692088235294,0.010606702794117646,0.01060327420588235,0.010599664147058822,0.010595694499999999,0.010591655264705882,0.010587546088235294,0.0105835245,0.010579606852941174,0.01057594044117647,0.01057263426470588,0.010573367294117645,0.01057141164705882,0.010568517176470586,0.010565824411764702,0.010562498176470585,0.010560455588235292,0.010558629764705882,0.01055766670588235,0.01055714876470588,0.010557073235294114,0.010557606058823528,0.010558622,0.010559950705882351,0.010561280176470587,0.010562578352941178,0.01056496911764706,0.010567870823529411,0.01057206038235294,0.010576765088235294,0.01058120032352941,0.010585415205882352,0.010589758147058825,0.010593944852941175,0.01059725267647059,0.010599126088235294,0.01059987667647059,0.01060011211764706,0.01060030505882353,0.01059948017647059,0.010597892058823529,0.010596375764705884,0.010595043352941175,0.010592622999999999,0.010589715411764703,0.010585576382352939,0.01058093738235294,0.010576532323529411,0.010572426735294115,0.010568465029411764,0.010564698029411764,0.010561899735294117,0.010560352382352941,0.010559916735294118,0.010559966941176472,0.010559935823529414,0.010560767470588237,0.010562346794117647,0.010564822147058825,0.010567349441176472,0.010570580088235294,0.010574306852941178,0.01057841,0.010581735411764706,0.010585345294117648,0.010588530529411763,0.010591708882352939,0.010594858588235292,0.010597939470588234,0.010600801764705882,0.010603270352941178,0.010605420294117648,0.010607663588235294,0.010609814117647061,0.010611714264705882,0.010612556558823528,0.01061324332352941,0.010613185617647057,0.010612554176470588,0.010611334558823531,0.010610560411764705,0.010609524941176469,0.010608967705882353,0.010608485588235293,0.010608044352941175,0.010607485294117647,0.010607433411764707,0.010608045,0.010609121588235295,0.010610367176470587,0.010621684941176471,0.010630419117647059,0.010640424764705883,0.010650310235294115,0.010660650705882352,0.010670967382352941,0.010681603735294117,0.010692573470588234,0.010703434529411764,0.010714272764705884,0.010725018470588236,0.01073559223529412,0.010745908470588237,0.010756206941176473,0.010767103058823528,0.010778965705882352,0.01079207482352941,0.010796294529411764,0.010804117,0.010811634823529412,0.010820088882352943,0.010829034058823529,0.01083882682352941,0.010849272235294118,0.010859913823529412,0.010871150823529411,0.010882604058823528,0.010894777235294119,0.010907648941176473,0.010921740352941176,0.010935719176470586,0.010948944882352943,0.01097109117647059,0.010984738323529412,0.010997858617647058,0.011012566852941176,0.011025465676470586,0.011036092205882352,0.011045536382352941,0.011055257323529412,0.011064476794117647,0.011072329617647059,0.011079192500000001,0.011085719147058824,0.011091155205882353,0.011095892382352942,0.011099646735294118,0.011103020617647058,0.011106338617647059,0.011099110441176471,0.011098764235294116,0.011097926294117648,0.011094521764705882,0.011092090058823528,0.01109081094117647,0.011089320705882352,0.011086305470588234,0.011083152352941175,0.011081079235294116,0.01107950011764706,0.011077985294117647,0.011076733823529413,0.011075686058823529,0.011074814294117647,0.011081928647058826,0.011084119470588233,0.011085541647058824,0.011085244911764706,0.01108349111764706,0.011082367999999999,0.011081943647058824,0.011081491470588237,0.011080939235294119,0.01108140611764706,0.01108225823529412,0.011083072764705885,0.011083918352941178,0.01108499205882353,0.011086717117647058,0.011088566352941176,0.011089705176470586,0.011083579823529411,0.011082305411764706,0.011082391411764704,0.011084279735294116,0.011087605176470587,0.01109059694117647,0.011092898294117647,0.011095598970588235,0.011099040382352942,0.01110156655882353,0.0111039135,0.011105751794117647,0.011107468852941178,0.011108379147058825,0.011108425029411768,0.011100714323529413,0.011096583147058822,0.011097931147058824,0.011100409735294116,0.011102182617647055,0.01110451038235294,0.011107157264705882,0.011109934794117647,0.011112914205882354,0.011115961411764708,0.011118186235294118,0.011119892411764707,0.011121371764705885,0.01112232317647059,0.01112299311764706,0.011123399764705883,0.011124175176470588,0.011132880764705881,0.011138814352941177,0.01113861405882353,0.011137218588235295,0.0111363255,0.011134797500000002,0.011133137147058825,0.011131477323529412,0.011129771588235296,0.011127692794117646,0.011126272500000001,0.011125439882352942,0.011124062235294116,0.011123667058823528,0.011124249352941174,0.01113637582352941,0.011149809647058822,0.011165638176470587,0.011184810588235294,0.011207005823529412,0.011227392294117648,0.011244076205882353,0.011260151205882352,0.011276576382352941,0.011293097500000002,0.011309316000000002,0.011325941970588237,0.011342395500000001,0.011358950117647058,0.011376013529411765,0.01139259605882353,0.01140851188235294,0.01141331029411765,0.011415897294117648,0.011415320823529413,0.011411328588235296,0.011404228117647061,0.011398803588235295,0.011396884205882352,0.011394882088235294,0.011391201676470588,0.011386172558823529,0.011379379617647059,0.011370665794117649,0.01136079332352941,0.011350329117647058,0.011339313,0.011300238588235294,0.011262798470588234,0.011225012470588235,0.011192104294117646,0.011161565647058821,0.01113153682352941,0.011100625117647058,0.011069046176470587,0.011037500029411765,0.011006154323529412,0.010975362735294118,0.010945433617647061,0.010916809264705882,0.010890118147058826,0.010864717264705882,0.010840167588235293,0.010816164764705882,0.010820936823529411,0.010824479529411764,0.010828884705882351,0.010829303235294116,0.010827444117647057,0.010825001676470587,0.010823568852941175,0.010823012088235292,0.010822648735294116,0.010823009617647058,0.010823878382352941,0.01082491538235294,0.01082659638235294,0.010828296323529411,0.010830345617647058,0.010844617852941177,0.01085571961764706,0.010865145617647058,0.010872066911764705,0.010877064323529412,0.010881551500000001,0.010886144088235296,0.010890395705882353,0.01089478723529412,0.010898714764705884,0.010902513235294118,0.010906189,0.010909709764705884,0.010912548000000001,0.010915153588235296,0.010917434529411766,0.010919383117647058,0.010909082764705882,0.010901756470588235,0.010895634470588235,0.010891615647058822,0.010889065352941173,0.010886872352941175,0.010884997294117644,0.010883652117647058,0.01088240594117647,0.010881555882352942,0.010880769294117645,0.010879822124999999,0.010878837466666664,0.0108784635,0.010878111307692308,0.010877765833333332,0.010877375363636364,0.010876948899999999,0.010876785666666666
