UniprotID	Q14031-2
Accession	Q14031;Q12823;Q14053;Q5JYH6;Q5JYH8;Q9NQM5;Q9NTX3;Q9UJ76;Q9UMG6;Q9Y4L4
EntryName	CO4A6_HUMAN
ProteinName	Collagen alpha-6(IV) chain
GeneName	COL4A6
Length	1690
Function	Type IV collagen is the major structural component of glomerular basement membranes (GBM), forming a 'chicken-wire' meshwork together with laminins, proteoglycans and entactin/nidogen.
Subcellular Location	Secreted; Extracellular space; Extracellular matrix; Basement membrane
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.028667059
pNuLoCRegion	
