UniprotID	Q13835-2
Accession	Q13835;O00645;Q14CA0;Q15152
EntryName	PKP1_HUMAN
ProteinName	Plakophilin-1 (Band 6 protein) (B6P)
GeneName	PKP1
Length	726
Function	A component of desmosome cell-cell junctions which are required for positive regulation of cellular adhesion (PubMed:23444369). Plays a role in desmosome protein expression regulation and localization to the desmosomal plaque, thereby maintaining cell sheet integrity and anchorage of desmosomes to intermediate filaments (PubMed:10852826, PubMed:23444369). Required for localization of DSG3 and YAP1 to the cell membrane in keratinocytes in response to mechanical strain, via the formation of an interaction complex composed of DSG3, YAP1, PKP1 and YWHAG (PubMed:31835537). Positively regulates differentiation of keratinocytes, potentially via promoting localization of DSG1 at desmosome cell junctions (By similarity). Required for calcium-independent development and maturation of desmosome plaques specifically at lateral cell-cell contacts in differentiating keratinocytes (By similarity). Plays a role in the maintenance of DSG3 protein abundance, DSG3 clustering and localization of these clusters to the cell membrane in keratinocytes (By similarity). May also promote keratinocyte proliferation and morphogenesis during postnatal development (PubMed:9326952). Required for tight junction inside-out transepidermal barrier function of the skin (By similarity). Promotes Wnt-mediated proliferation and differentiation of ameloblasts, via facilitating TJP1/ZO-1 localization to tight junctions (By similarity). Binds single-stranded DNA (ssDNA), and may thereby play a role in sensing DNA damage and promoting cell survival (PubMed:20613778). Positively regulates cap-dependent translation and as a result cell proliferation, via recruitment of EIF4A1 to the initiation complex and promotion of EIF4A1 ATPase activity (PubMed:20156963, PubMed:23444369). Regulates the mRNA stability and protein abundance of desmosome components PKP2, PKP3, DSC2 and DSP, potentially via its interaction with FXR1 (PubMed:25225333).
Subcellular Location	Cell junction; Desmosome; Nucleus; Nucleus; Cytoplasm; Perinuclear region; Cytoplasm; Cell junction; Desmosome; Cell membrane; Cytoplasm; Stress granule
Disorder	
ExposeBuried	
SurfaceAccessbility	
SecondStructure	
Hydropathy	
Polar	
Charge	
pNuLoCProb	0.73646986
pNuLoCRegion	24...36;42...72
